,name,time,post,share,like,love,haha,sad,wow,angry,sentiment,Candidate
31,Ko,2018-05-03,"#設計是要花錢的

上個週末，我去參觀「島：字型提案概念展」，有人問我，提到巴黎會想到浪漫，提到京都會想到古樸，提到紐約會想到時尚，那臺北的城市意象是什麼？

我覺得答案是「和諧的多元」。全世界沒有一座城市像臺北這樣多元，把這麼多不同的景觀融合在同一個城市內。

一個外國人來臺北，可以在信義區感受百貨大樓林立，十足的歐美時尚風；在大稻埕感受1920年代的老臺北活力，再去艋舺感受青山王宮繞境的香火，最後到新北投享受慢活泡個溫泉，然後告訴他這是同一個城市，他一定會嚇一跳，這麼多元的文化，竟然可以和諧的融合在一起，但這就是臺北的特色。

要如何讓大家驚奇、驚喜、驚艷，而不是「驚嚇」，我們還需要繼續努力。我們要求市府的標案優先使用最有利標，目的就是「提高品質的要求，尊重設計專業」，而且放手讓年輕人創作，一步步提升台北的城市美學，讓臺北成為一個會讓人感動的城市。

在「島：字型提案概念展」展覽中聽了年輕人介紹，才發現設計讓文字充滿感情，也充滿力量，不同的地方、不同的時機，用不同的字體，會有不同的感覺，也有不同的意義。

不過今年送給太太的母親節卡片，不用選字體，還是自己親手寫吧！

字戀

---
島：字型提案概念展
時間：3/10 至 5/6
地點：金車文藝中心承德館 4 樓（臺北市大同區承德路 3 段 131 號 4 樓）
更多資訊：http://pcse.pw/5WZRS",248,12756,346,98,3,23,9,0.6666666667,柯文哲
32,Ko,2018-05-01,"PTT常開玩笑說北市府是全臺唯一勞動局，這句話有些誇大，但勞動局的基層同仁確實用心在維護勞工權益。
　
比方說，我們是全國執行勞檢最徹底的縣市，但編制上的勞檢員有限，很難面面俱到，所以我們也邀請了學者、專家，以及職業工會成員加入勞檢團隊，「自己的行業自己檢」，讓工會自己參與勞檢，會較接近實況。
　
此外，解決勞資糾紛方面，我們也要E化，今年會設置「勞動權益中心」的線上服務，來提高處理勞資糾紛的效率。
　
正確的勞動觀念也需要從小養成，所以我們也從教育著手，讓每一座學校至少有一個公民教師，來作為勞動教育的種子老師。
　
我剛上任時，臺北市有18個勞工因為職業安全問題而死亡，我們調查了一下，其中17個只要有受過職安訓練都可以避免，所以我們也開始推動「職安卡」，讓職工去接受職業安全訓練，合格就發一張。
　
這張卡全臺通用，對老闆來說，如果可以選擇，應該會僱一個受過職業安全訓練、有職安卡的工人，職工也會發現身上的職安卡有助於找到工作。到目前為止已經有兩萬名職工有職安卡，實施兩年下來，職業安全死亡人數明顯下降，這就是一種正向循環。
　
最後，今天是五一勞動節，特別感謝每一位在這座城市辛苦打拼的勞工朋友，謝謝你們在崗位上不斷努力，成就了這座光榮城市。
　
#進步價值光榮城市
勞動臺北",230,11346,300,74,6,16,11,0.7619047619,柯文哲
33,Ko,2018-05-01,"今天是五一勞動節，四年前，市民朋友用i-Voting選出賴香伶來當臺北市政府勞動局長，上任三年多來，勞動局一直是我最放心的局處之一。

其實我告訴她秉持專業就行了，沒下過什麼指導棋，偶爾有大老闆來跟我抱怨勞檢被罰錢時，我會跟她說誰來抱怨，但我也會在下面加一句：「該怎麼辦，就怎麼辦」。

臺北市的勞檢一向很徹底，勞工滿意度也很高，不論外在壓力多大，我的態度還是一樣：

「請賴局長繼續秉持專業、繼續努力！」

勞動臺北",290,21230,502,112,6,24,12,0.2857142857,柯文哲
34,Ko,2018-04-30,"很多人說政治要模糊，但我是外科醫師，過去的訓練要求我們要快速、明確，SOP要訂清楚，一切都要按照SOP走。

就像BOT，這幾年下來已經被污名化，甚至到了走火入魔的地步，搞到廠商跟政府不能說話、不能討論，見面還要錄音錄影，就是因為長期複雜的政商關係，讓政府失去人民的信任，讓BOT難以進行。

所以我們修正了BOT案的SOP，捨棄過去政府透過土地開發來賺錢的思維，而是回歸BOT的本質：政府與民間合作公共建設。每一個BOT不是單純為了營利，而是有它的戰略縱深，經過和產業界不斷的溝通，要蓋什麼、要做什麼，大家有共識之後再來進行。
 
我們今天簽約的「南港生技產業聚落」，是全國第一個生醫產業的BOT開發案，蓋好之後，會作為生技產業的育成中心，以及新藥臨床前的研發和試量產的基地，跟中研院、國家生技研究園區、衛福部、食藥署連成一氣，再透過高鐵連接竹北的生產端，成為一個完整的生技產業鏈。

南港生技產業聚落BOT案，是BOT的新契機，也是未來20年生技產業大戰略的重要一環。

#南港生技產業聚落
#東區門戶計畫
#進步價值光榮城市

---
為什麼我們要蓋「南港生技產業聚落」？
http://psee.io/5W5H4",243,12555,239,23,3,96,11,0.6551724138,柯文哲
35,Ko,2018-04-29,"臺北的獨特之處，在於把民主、自由、多元、開放這些近代西方價值，融入傳統的華人社會。

開齋節時5萬名穆斯林聚集在臺北車站一起朝拜麥加、亞洲最大的同志遊行有12萬多人參加，這些都印證了臺北是一個多元開放的城市。

正因為臺北的多元與開放，所以不同背景、不同意識形態的人都可以在這裡落地生根，在這裡自由自在的發揮創意。

就像我雖然不是臺北土生土長的，參選前跟政治完全無關，但臺北市民還是願意讓我當市長。在這裡，每個人可以有各式各樣的想法，只要願意去對話、去碰撞、去交流，就可以創造出更多不同的可能性。

這麼多元與開放的環境，讓臺北隨時隨地都可以發現不一樣的藝文風景。

我來介紹不太客觀，還是讓一些國內外藝文工作者來說，影片中，大家可以從他們的口述，看見我們這幾年下來發展藝術文化上的成果。

#文化臺北
#進步價值光榮城市",319,8403,243,22,2,12,13,0.8260869565,柯文哲
36,Ko,2018-04-27,"住者有其屋是一個理想，雖然一時間無法實現，但總是要讓人家租得起、有一定的居住品質。

所以上任之後，我們努力蓋只租不賣的公宅，努力的在每一場公聽會上化解里民的疑慮，到目前為止已經有13處公宅順利興建中。為了蓋公宅，這3年下來，都發局的同仁都被操得很辛苦。

不過，臺北市一年以上沒住人的空屋就有3.6萬戶，把這麼多空屋釋出招租，也是解決居住問題的重要方法。所以我們在中央的支持下推動「包租代管」，此外，我們也把一定比例的房地稅收拿來做「租金分級補貼」，讓弱勢家庭可以用更合理的價格，在臺北租到房子。

跟過去的定額補貼不一樣，我們用九宮格的方式來計算補助額度，依照不同的家戶人數，以及不同的收入，最低每月補貼3千元，最多每月可補貼1萬1，這個分級租金補貼制度更彈性、更合理。

我們會用更多元的住宅政策，來實踐居住正義。

#租金分級補貼
#進步價值光榮城市

攝影／潘俊霖

---
「租金分級補貼加班列車」只到4/30止！

申請書連結：http://pse.ee/5VBCJ
如何申請：http://pse.ee/5VBDQ
租金補貼網：https://www.rent-allowance.gov.taipei/",291,13684,274,15,5,66,15,0.6363636364,柯文哲
37,Ko,2018-04-25,"人民有陳情抗議的自由，但自由以不侵犯他人的自由為範圍。反年改團體用暴力造成30名警察同仁，以及11名記者朋友受傷就是不對，我們會依照蒐證畫面依法究辦，決不寬貸。

我再強調一次，我們譴責任何形式的暴力行為，陳情抗議還是要依法行事，請務必守法、尊重媒體採訪自由。

對於立法院周邊的衝突，在場的臺北市警方會視情況增派人力，用最嚴厲、強硬的執法，回應所有暴力行徑。",273,24119,371,137,60,68,720,0.4074074074,柯文哲
38,Ko,2018-04-25,"昨天晚上，我們舉行無預警的水災演習，臺北市政府公務員的水準很高，雖然沒有事先準備，但大家還是表現得很好。

這場演習，主要是要測試強降雨來襲時每個局處的應變和動員能力。去年6月2日的強降雨讓內湖淹大水，面對問題是解決問題的第一步，除了做一堆改善工程以外，我們在今年汛期來臨前，先演練一遍，看還有什麼要修正的地方，再加強一下。

沒有最好，只有更好。極端氣候越來越常見，也越來越難預測，所以事先演練和準備很重要。

我們會讓政府的緊急應變能力，越來越強。",124,12168,216,42,1,30,16,0.5217391304,柯文哲
39,Ko,2018-04-25,"今天的便當會要吃飽一點，因為吃到飽定期票已經正式上線了。

任何跟臺北市交通有關的問題，我跟交通局陳學台局長會邊吃午餐邊回答大家。

#柯Ｐ便當會
#交通大哉問
#1280元吃到飽定期票
#幹線公車
臺北交通大家談",353,13784,788,785,12,55,41,0.3333333333,柯文哲
40,Ko,2018-04-24,"政府關起門來自己規劃政策，常常沒有貼近民意，結果馬屁拍在馬腿上，效果很差，當年的建成圓環美食館就是一個例子。

我反而比較喜歡走到第一線，直接問民眾或商家「有沒有什麼需要我們幫忙的」，當場抄下來，回去馬上請局處研議，至少這樣做出來的東西比較符合人民需要。

參與式預算也是同樣的概念，我們邀請民眾來提案，看看自家周邊有沒有什麼可以做的，例如公園、交通設施等等，再經過i-Voting程序選出來，後續做起來都不會太離譜。

我常說，政治要落實在人民每一天的生活之中，但要讓人民參與政治，不能只是當當鍵盤評論員、看看Call in節目，然後四年投一次票而已，參與式預算就是一個實踐直接民主的機制。

三年下來，民政局的同仁很辛苦，不斷教育民眾如何「自己的預算自己提」，一開始只有6千人參與，到去年已經累積到6萬人，而且越做越好，顯然只要長官願意，公務員是可以非常創新的。

告訴大家，今年度的參與式預算i-Voting已經展開，快去投票，還有機會可以抽大獎！

#參與式預算
#進步價值光榮城市

---
參與式預算i-Voting開跑了，投票有機會抽萬元大獎！

投票時間
4/30（一）17:00截止
投票網址
https://ivoting.taipei
我來教大家怎麼輕鬆i-Voting
http://pse.ee/5U9FT",460,24226,588,142,3,40,17,0.5185185185,柯文哲
41,Ko,2018-04-23,"三年下來，以北門為中心的「西區門戶計畫」，已經為舊城區帶來新的改變。現在，我們用同樣的努力，正在按部就班進行以南港車站為中心的「東區門戶計畫」。

這裡有衛福部、食藥署、國家生技園區，加上忠孝營區基地上的生技研發中心BOT案，我們預計今年可以開工，透過高鐵連結竹北生產端，南港會成為臺灣生技產業的研發重鎮。

已經上樑的北部流行音樂中心，今年就會完工；國家會展中心二期今年也會完工，到時候會展產業會從現在的信義區慢慢移來南港；跟國產署爭議多時的南港瓶蓋工廠，因為雙方同意土地互為無償撥用，終於可以開始整修了，未來這裡將會轉型為東區的新創基地。

我們也正在南港蓋上千戶公共住宅，包括東明、小彎、中南段公宅，跟日勝生解約的南港機廠基地，也會拿來蓋公宅，未來還會導入循環經濟的先進概念，這是我們去荷蘭考察後的心得。

交通方面，三鐵共構南港車站目前為止，每天有超過5萬人進出，如果加上基隆輕軌，以及現在正在招商的轉運站BOT案，這裡會變成臺北市東區的交通樞紐。

東區門戶計畫的所有子計畫，都是府級列管的項目，定期在市長室會議報告進度，一切按表操課。現在開始到五月底，我們也在南港車站舉辦展覽，讓大家更了解東區門戶計畫，看到我們翻轉南港的決心。

#東區門戶計畫
#進步價值光榮城市

---
TURN UP 轉轉南港．東區門戶願景展
時間：2018／4／21（六）－5／30（三）
地點：南港車站AB棟間穿廊",240,11873,265,21,0,80,12,0.9285714286,柯文哲
